junit,junit,junit,4.4,/Users/huanghao/code/java/dagger/opensoft/junit/junit/junit-4.4.jar,161477
junit,junit,junit,4.5,/Users/huanghao/code/java/dagger/opensoft/junit/junit/junit-4.5.jar,198945
junit,junit,junit,4.6,/Users/huanghao/code/java/dagger/opensoft/junit/junit/junit-4.6.jar,218226
junit,junit,junit,4.7,/Users/huanghao/code/java/dagger/opensoft/junit/junit/junit-4.7.jar,232354
junit,junit,junit,4.8.1,/Users/huanghao/code/java/dagger/opensoft/junit/junit/junit-4.8.1.jar,237047
junit,junit,junit,4.8.2,/Users/huanghao/code/java/dagger/opensoft/junit/junit/junit-4.8.2.jar,237344
junit,junit,junit,4.8,/Users/huanghao/code/java/dagger/opensoft/junit/junit/junit-4.8.jar,236674
junit,junit,junit,4.9,/Users/huanghao/code/java/dagger/opensoft/junit/junit/junit-4.9.jar,248994
hadoop,hadoop,hive_client,20150914,/Users/huanghao/code/java/dagger/opensoft/hadoop/hive_client/hive_client-20150914.jar,129520
hadoop,hadoop,hive_client_bdsp,20160407,/Users/huanghao/code/java/dagger/opensoft/hadoop/hive_client/hive_client_bdsp-20160407.jar,65918
hibernate,hibernate,hibernate3,3.2.0,/Users/huanghao/code/java/dagger/opensoft/org.hibernate/hibernate/hibernate-3.2.0.ga.jar,2178429
hibernate,hibernate,hibernate3,3.2.1,/Users/huanghao/code/java/dagger/opensoft/org.hibernate/hibernate/hibernate-3.2.1.ga.jar,2198080
hibernate,hibernate,hibernate3,3.2.4,/Users/huanghao/code/java/dagger/opensoft/org.hibernate/hibernate/hibernate-3.2.4.ga.jar,2242505
hibernate,hibernate,hibernate3,3.2.4,/Users/huanghao/code/java/dagger/opensoft/org.hibernate/hibernate/hibernate-3.2.4.sp1.jar,2242529
hibernate,hibernate,hibernate3,3.2.5,/Users/huanghao/code/java/dagger/opensoft/org.hibernate/hibernate/hibernate-3.2.5.ga.jar,2255753
hibernate,hibernate,hibernate3,3.2.6,/Users/huanghao/code/java/dagger/opensoft/org.hibernate/hibernate/hibernate-3.2.6.ga.jar,2274768
hibernate,hibernate,hibernate3,1.2,/Users/huanghao/code/java/dagger/opensoft/hibernate/hibernate/hibernate-1.2.jar,777961
hibernate,hibernate,hibernate3,2.0,/Users/huanghao/code/java/dagger/opensoft/hibernate/hibernate/hibernate-2.0-beta-5.jar,925619
hibernate,hibernate,hibernate3,2.0,/Users/huanghao/code/java/dagger/opensoft/hibernate/hibernate/hibernate-2.0-beta-6.jar,769461
hibernate,hibernate,hibernate3,2.0.1,/Users/huanghao/code/java/dagger/opensoft/hibernate/hibernate/hibernate-2.0.1.jar,709252
hibernate,hibernate,hibernate3,2.0.2,/Users/huanghao/code/java/dagger/opensoft/hibernate/hibernate/hibernate-2.0.2.jar,719086
hibernate,hibernate,hibernate3,2.0.3,/Users/huanghao/code/java/dagger/opensoft/hibernate/hibernate/hibernate-2.0.3.jar,722582
hibernate,hibernate,hibernate3,2.1.1,/Users/huanghao/code/java/dagger/opensoft/hibernate/hibernate/hibernate-2.1.1.jar,889958
hibernate,hibernate,hibernate3,2.1.2,/Users/huanghao/code/java/dagger/opensoft/hibernate/hibernate/hibernate-2.1.2.jar,910873
hibernate,hibernate,hibernate3,2.1.3,/Users/huanghao/code/java/dagger/opensoft/hibernate/hibernate/hibernate-2.1.3.jar,912235
hibernate,hibernate,hibernate3,2.1.4,/Users/huanghao/code/java/dagger/opensoft/hibernate/hibernate/hibernate-2.1.4.jar,925307
hibernate,hibernate,hibernate3,2.1.6,/Users/huanghao/code/java/dagger/opensoft/hibernate/hibernate/hibernate-2.1.6.jar,925237
hibernate,hibernate,hibernate3,2.1.7,/Users/huanghao/code/java/dagger/opensoft/hibernate/hibernate/hibernate-2.1.7c.jar,950012
